Provider Number,Hospital Name,Address,City,State,Zip Code,County Name,Unweighted Normalized Clinical Process of Care Domain Score,Weighted Clinical Process of Care Domain Score,Unweighted Patient Experience of Care Domain Score,Weighted Patient Experience of Care Domain Score,Unweighted Normalized Outcome Domain Score,Weighted Outcome Domain Score,Unweighted Normalized Efficiency Domain Score,Weighted Efficiency Domain Score,Total Performance Score
"490013","SENTARA HALIFAX REGIONAL HOSPITAL","2204 WILBORN AVENUE","South Boston","VA","24592","HALIFAX","42.857142857143","04.285714285714","49.000000000000","12.250000000000","45.000000000000","18.000000000000","60.000000000000","15.000000000000","49.535714285714"
"340039","IREDELL MEMORIAL HOSPITAL INC","557 BROOKDALE DR  P O BOX 1828","Statesville","NC","28677","IREDELL","72.857142857143","07.285714285714","20.000000000000","05.000000000000","61.428571428571","24.571428571429","30.000000000000","07.500000000000","44.357142857143"
"340064","WILKES REGIONAL MEDICAL CENTER","1370 WEST D ST","North Wilkesboro","NC","28659","WILKES","74.285714285714","07.428571428571","40.000000000000","10.000000000000","50.000000000000","20.000000000000","10.000000000000","02.500000000000","39.928571428571"
"340070","ALAMANCE REGIONAL MEDICAL CENTER","1240 HUFFMAN MILL RD","Burlington","NC","27216","ALAMANCE","35.714285714286","03.571428571429","21.000000000000","05.250000000000","30.000000000000","12.000000000000","40.000000000000","10.000000000000","30.821428571429"
"340114","REX HOSPITAL","4420 LAKE BOONE TRAIL","Raleigh","NC","27607","WAKE","35.714285714286","03.571428571429","50.000000000000","12.500000000000","47.142857142857","18.857142857143","20.000000000000","05.000000000000","39.928571428571"
"340142","CARTERET GENERAL HOSPITAL","3500 ARENDELL ST","Morehead City","NC","28557","CARTERET","67.142857142857","06.714285714286","51.000000000000","12.750000000000","28.333333333333","11.333333333333","50.000000000000","12.500000000000","43.297619047619"
"340145","CAROLINAS HEALTHCARE SYSTEM LINCOLN","433 MCALISTER RD","Lincolnton","NC","28092","LINCOLN","81.428571428571","08.142857142857","64.000000000000","16.000000000000","64.000000000000","25.600000000000","10.000000000000","02.500000000000","52.242857142857"
"350011","SANFORD MEDICAL CENTER FARGO","801 BROADWAY NORTH","Fargo","ND","58122","CASS","62.857142857143","06.285714285714","21.000000000000","05.250000000000","30.000000000000","12.000000000000","10.000000000000","02.500000000000","26.035714285714"
"450395","MEMORIAL MEDICAL CENTER LIVINGSTON","1717 HWY 59 BYPASS","Livingston","TX","77351","POLK","21.428571428571","02.142857142857","18.000000000000","04.500000000000","33.333333333333","13.333333333333","00.000000000000","00.000000000000","19.976190476190"
"450537","METHODIST RICHARDSON MEDICAL CENTER","2831 E PRESIDENT GEORGE BUSH HIGHWAY","Richardson","TX","75080","DALLAS","50.000000000000","05.000000000000","37.000000000000","09.250000000000","65.714285714286","26.285714285714","10.000000000000","02.500000000000","43.035714285714"
"450571","SHANNON MEDICAL CENTER","120 EAST HARRIS AVENUE","San Angelo","TX","76903","TOM GREEN","34.285714285714","03.428571428571","43.000000000000","10.750000000000","60.000000000000","24.000000000000","30.000000000000","07.500000000000","45.678571428571"
"450597","CUERO COMMUNITY HOSPITAL","2550 N ESPLANADE","Cuero","TX","77954","DE WITT","Not Available","Not Available","43.000000000000","11.944444444444","30.000000000000","13.333333333333","00.000000000000","00.000000000000","25.277777777778"
"450654","STARR COUNTY MEMORIAL HOSPITAL","128  N FM RD 3167","Rio Grande City","TX","78582","STARR","Not Available","Not Available","32.000000000000","08.888888888889","70.000000000000","31.111111111111","60.000000000000","16.666666666667","56.666666666667"
"320038","REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES","1901 RED ROCK DRIVE","Gallup","NM","87301","MCKINLEY","20.000000000000","02.000000000000","18.000000000000","04.500000000000","63.333333333333","25.333333333333","100.000000000000","25.000000000000","56.833333333333"
"320065","LEA REGIONAL MEDICAL CENTER","5419 N LOVINGTON HIGHWAY","Hobbs","NM","88240","LEA","55.714285714286","05.571428571429","16.000000000000","04.000000000000","60.000000000000","24.000000000000","30.000000000000","07.500000000000","41.071428571429"
"330003","ALBANY MEMORIAL HOSPITAL","600 NORTHERN BOULEVARD","Albany","NY","12204","ALBANY","57.142857142857","05.714285714286","14.000000000000","03.500000000000","68.571428571429","27.428571428571","60.000000000000","15.000000000000","51.642857142857"
"330024","MOUNT SINAI HOSPITAL","ONE GUSTAVE L LEVY PLACE","New York","NY","10029","NEW YORK","51.428571428571","05.142857142857","25.000000000000","06.250000000000","71.428571428571","28.571428571429","10.000000000000","02.500000000000","42.464285714286"
"330119","LENOX HILL HOSPITAL","100 EAST 77TH STREET","New York","NY","10021","NEW YORK","44.285714285714","04.428571428571","14.000000000000","03.500000000000","64.285714285714","25.714285714286","10.000000000000","02.500000000000","36.142857142857"
"330136","MARY IMOGENE BASSETT HOSPITAL","ONE ATWELL ROAD","Cooperstown","NY","13326","OTSEGO","51.428571428571","05.142857142857","29.000000000000","07.250000000000","30.000000000000","12.000000000000","20.000000000000","05.000000000000","29.392857142857"
"330144","IRA DAVENPORT MEMORIAL HOSPITAL, INC","7571 STATE ROUTE 54","Bath","NY","14810","STEUBEN","38.571428571429","03.857142857143","55.000000000000","13.750000000000","46.666666666667","18.666666666667","100.000000000000","25.000000000000","61.273809523810"
"330158","GOOD SAMARITAN HOSPITAL OF SUFFERN","255 LAFAYETTE AVENUE","Suffern","NY","10901","ROCKLAND","17.142857142857","01.714285714286","07.000000000000","01.750000000000","35.714285714286","14.285714285714","00.000000000000","00.000000000000","17.750000000000"
"330164","HIGHLAND HOSPITAL","1000 SOUTH AVENUE","Rochester","NY","14620","MONROE","70.000000000000","07.000000000000","35.000000000000","08.750000000000","54.285714285714","21.714285714286","50.000000000000","12.500000000000","49.964285714286"
"330175","CORTLAND REGIONAL MEDICAL CENTER, INC","134 HOMER AVENUE","Cortland","NY","13045","CORTLAND","71.428571428571","07.142857142857","18.000000000000","04.500000000000","100.000000000000","40.000000000000","90.000000000000","22.500000000000","74.142857142857"
"330185","JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON","75 NORTH COUNTRY ROAD","Port Jefferson","NY","11777","SUFFOLK","75.714285714286","07.571428571429","60.000000000000","15.000000000000","74.285714285714","29.714285714286","00.000000000000","00.000000000000","52.285714285714"
"330198","SOUTH NASSAU COMMUNITIES HOSPITAL","ONE HEALTHY WAY","Oceanside","NY","11572","NASSAU","90.000000000000","09.000000000000","14.000000000000","03.500000000000","27.142857142857","10.857142857143","00.000000000000","00.000000000000","23.357142857143"
"330219","ERIE COUNTY MEDICAL CENTER","462 GRIDER STREET","Buffalo","NY","14215","ERIE","27.142857142857","02.714285714286","33.000000000000","08.250000000000","42.857142857143","17.142857142857","20.000000000000","05.000000000000","33.107142857143"
"330224","HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS","105 MARY'S AVENUE","Kingston","NY","12401","ULSTER","58.333333333333","05.833333333333","41.000000000000","10.250000000000","50.000000000000","20.000000000000","30.000000000000","07.500000000000","43.583333333333"
"330259","MERCY MEDICAL CENTER","1000 NORTH VILLAGE AVENUE","Rockville Centre","NY","11571","NASSAU","58.571428571429","05.857142857143","24.000000000000","06.000000000000","27.142857142857","10.857142857143","00.000000000000","00.000000000000","22.714285714286"
"330386","CATSKILL REGIONAL MEDICAL CENTER","68 HARRIS BUSHVILLE ROAD","Harris","NY","12742","SULLIVAN","50.000000000000","05.000000000000","03.000000000000","00.750000000000","44.285714285714","17.714285714286","00.000000000000","00.000000000000","23.464285714286"
"340002","MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE","509 BILTMORE AVE","Asheville","NC","28803","BUNCOMBE","55.714285714286","05.571428571429","62.000000000000","15.500000000000","54.285714285714","21.714285714286","00.000000000000","00.000000000000","42.785714285714"
"340010","WAYNE MEMORIAL HOSPITAL","2700 WAYNE MEMORIAL DR","Goldsboro","NC","27534","WAYNE","38.571428571429","03.857142857143","34.000000000000","08.500000000000","44.285714285714","17.714285714286","30.000000000000","07.500000000000","37.571428571429"
"340020","CENTRAL CAROLINA HOSPITAL","1135 CARTHAGE ST","Sanford","NC","27330","LEE","58.571428571429","05.857142857143","35.000000000000","08.750000000000","41.428571428571","16.571428571429","50.000000000000","12.500000000000","43.678571428571"
"360014","OHIOHEALTH O'BLENESS HOSPITAL","55 HOSPITAL DRIVE","Athens","OH","45701","ATHENS","75.714285714286","07.571428571429","24.000000000000","06.000000000000","60.000000000000","24.000000000000","30.000000000000","07.500000000000","45.071428571429"
"360036","WOOSTER COMMUNITY HOSPITAL","1761 BEALL AVENUE","Wooster","OH","44691","WAYNE","61.428571428571","06.142857142857","54.000000000000","13.500000000000","31.666666666667","12.666666666667","30.000000000000","07.500000000000","39.809523809524"
"360041","PARMA COMMUNITY GENERAL HOSPITAL","7007 POWERS BOULEVARD","Parma","OH","44129","CUYAHOGA","70.000000000000","07.000000000000","24.000000000000","06.000000000000","45.714285714286","18.285714285714","10.000000000000","02.500000000000","33.785714285714"
"360051","MIAMI VALLEY HOSPITAL","ONE WYOMING STREET","Dayton","OH","45409","MONTGOMERY","77.142857142857","07.714285714286","35.000000000000","08.750000000000","60.000000000000","24.000000000000","00.000000000000","00.000000000000","40.464285714286"
"360080","EAST OHIO REGIONAL HOSPITAL","90 NORTH FOURTH STREET","Martins Ferry","OH","43935","BELMONT","95.714285714286","09.571428571429","24.000000000000","06.000000000000","72.000000000000","28.800000000000","00.000000000000","00.000000000000","44.371428571429"
"360081","MERCY ST CHARLES HOSPITAL","2600 NAVARRE AVENUE","Oregon","OH","43616","LUCAS","25.714285714286","02.571428571429","14.000000000000","03.500000000000","40.000000000000","16.000000000000","10.000000000000","02.500000000000","24.571428571429"
"360082","EUCLID HOSPITAL","18901 LAKE SHORE BOULEVARD","Euclid","OH","44119","CUYAHOGA","81.428571428571","08.142857142857","53.000000000000","13.250000000000","55.000000000000","22.000000000000","10.000000000000","02.500000000000","45.892857142857"
"360090","ST LUKE'S HOSPITAL","5901 MONCLOVA ROAD","Maumee","OH","43537","LUCAS","25.714285714286","02.571428571429","23.000000000000","05.750000000000","41.428571428571","16.571428571429","00.000000000000","00.000000000000","24.892857142857"
"360109","COSHOCTON COUNTY MEMORIAL HOSPITAL","1460 ORANGE STREET","Coshocton","OH","43812","COSHOCTON","12.857142857143","01.285714285714","37.000000000000","09.250000000000","56.666666666667","22.666666666667","00.000000000000","00.000000000000","33.202380952381"
"360121","COMMUNITY HOSPITALS AND WELLNESS CENTERS","433 WEST HIGH STREET","Bryan","OH","43506","WILLIAMS","80.000000000000","08.000000000000","68.000000000000","17.000000000000","32.500000000000","13.000000000000","10.000000000000","02.500000000000","40.500000000000"
"360123","ST JOHN MEDICAL CENTER","29000 CENTER RIDGE ROAD","Westlake","OH","44145","CUYAHOGA","54.285714285714","05.428571428571","56.000000000000","14.000000000000","77.142857142857","30.857142857143","10.000000000000","02.500000000000","52.785714285714"
"360132","FORT HAMILTON HUGHES MEMORIAL HOSPITAL","630 EATON AVENUE","Hamilton","OH","45013","BUTLER","75.714285714286","07.571428571429","40.000000000000","10.000000000000","90.000000000000","36.000000000000","00.000000000000","00.000000000000","53.571428571429"
"360143","MARYMOUNT HOSPITAL","12300 MCCRACKEN ROAD","Garfield Heights","OH","44125","CUYAHOGA","62.857142857143","06.285714285714","37.000000000000","09.250000000000","54.285714285714","21.714285714286","00.000000000000","00.000000000000","37.250000000000"
"360175","CLINTON MEMORIAL HOSPITAL","610 WEST MAIN STREET","Wilmington","OH","45177","CLINTON","65.714285714286","06.571428571429","42.000000000000","10.500000000000","56.666666666667","22.666666666667","00.000000000000","00.000000000000","39.738095238095"
"360189","MADISON COUNTY HOSPITAL INC","210 NORTH MAIN STREET","London","OH","43140","MADISON","57.142857142857","05.714285714286","50.000000000000","12.500000000000","40.000000000000","16.000000000000","40.000000000000","10.000000000000","44.214285714286"
"360192","UH GEAUGA MEDICAL CENTER","13207 RAVENNA RD","Chardon","OH","44024","GEAUGA","77.142857142857","07.714285714286","27.000000000000","06.750000000000","58.571428571429","23.428571428571","00.000000000000","00.000000000000","37.892857142857"
"360203","SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER","1341 NORTH CLARK STREET","Cambridge","OH","43725","GUERNSEY","27.142857142857","02.714285714286","59.000000000000","14.750000000000","25.714285714286","10.285714285714","10.000000000000","02.500000000000","30.250000000000"
"360210","GRADY MEMORIAL HOSPITAL","561 WEST CENTRAL AVENUE","Delaware","OH","43015","DELAWARE","82.857142857143","08.285714285714","74.000000000000","18.500000000000","50.000000000000","20.000000000000","10.000000000000","02.500000000000","49.285714285714"
"370014","ALLIANCEHEALTH DURANT","1800 UNIVERSITY BOULEVARD","Durant","OK","74702","BRYAN","57.142857142857","05.714285714286","24.000000000000","06.000000000000","75.000000000000","30.000000000000","10.000000000000","02.500000000000","44.214285714286"
"380025","LEGACY MOUNT HOOD MEDICAL CENTER","24800 SE STARK STREET","Gresham","OR","97030","MULTNOMAH","72.857142857143","07.285714285714","24.000000000000","06.000000000000","55.714285714286","22.285714285714","70.000000000000","17.500000000000","53.071428571429"
"370022","JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY","1200 EAST PECAN ST","Altus","OK","73523","JACKSON","38.571428571429","03.857142857143","57.000000000000","14.250000000000","42.500000000000","17.000000000000","70.000000000000","17.500000000000","52.607142857143"
"370083","PUSHMATAHA COUNTY TOWN OF ANTLERS HOSPITAL","510 EAST MAIN STREET","Antlers","OK","74523","PUSHMATAHA","Not Available","Not Available","Not Available","Not Available","26.666666666667","16.410256410256","60.000000000000","23.076923076923","39.487179487179"
"370114","ST JOHN MEDICAL CENTER, INC","1923 SOUTH UTICA AVENUE","Tulsa","OK","74104","TULSA","57.142857142857","05.714285714286","18.000000000000","04.500000000000","34.285714285714","13.714285714286","00.000000000000","00.000000000000","23.928571428571"
"370199","LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE","11200 NORTH PORTLAND AVENUE","Oklahoma City","OK","73120","OKLAHOMA","77.500000000000","10.333333333333","40.000000000000","13.333333333333","90.000000000000","48.000000000000","Not Available","Not Available","71.666666666667"
"370206","OKLAHOMA SPINE HOSPITAL","14101 PARKWAY COMMONS DRIVE","Oklahoma City","OK","73134","OKLAHOMA","Not Available","Not Available","94.000000000000","47.000000000000","Not Available","Not Available","20.000000000000","10.000000000000","57.000000000000"
"530033","MOUNTAIN VIEW REGIONAL HOSPITAL","6550 EAST 2ND STREET","Casper","WY","82605","NATRONA","51.666666666667","08.611111111111","69.000000000000","28.750000000000","Not Available","Not Available","10.000000000000","04.166666666667","41.527777777778"
"050018","PACIFIC ALLIANCE MEDICAL CENTER","531 W COLLEGE ST","Los Angeles","CA","90012","LOS ANGELES","72.857142857143","07.285714285714","19.000000000000","04.750000000000","90.000000000000","36.000000000000","00.000000000000","00.000000000000","48.035714285714"
"380090","BAY AREA HOSPITAL","1775 THOMPSON ROAD","Coos Bay","OR","97420","COOS","50.000000000000","05.000000000000","27.000000000000","06.750000000000","52.857142857143","21.142857142857","60.000000000000","15.000000000000","47.892857142857"
"390002","UPMC MCKEESPORT","1500 FIFTH AVENUE","Mc Keesport","PA","15132","ALLEGHENY","62.857142857143","06.285714285714","24.000000000000","06.000000000000","55.714285714286","22.285714285714","10.000000000000","02.500000000000","37.071428571429"
"390003","GEISINGER - BLOOMSBURG HOSPITAL","549 EAST FAIR STREET","Bloomsburg","PA","17815","COLUMBIA","48.571428571429","04.857142857143","38.000000000000","09.500000000000","53.333333333333","21.333333333333","30.000000000000","07.500000000000","43.190476190476"
