Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Respiratory,Other,Footnote,Start_Date,End_Date
"170150","SOUTH CENTRAL KS  MED CENTER","OP-26","319","194","123","20","15","9","5","0","2","","01/01/2014","12/31/2014"
"170166","MORTON COUNTY HOSPITAL","OP-26","182","0","0","2","8","149","0","0","1","","01/01/2014","12/31/2014"
"170175","WESTERN PLAINS MEDICAL COMPLEX","OP-26","834","0","357","124","104","168","64","50","26","","01/01/2014","12/31/2014"
"170176","OVERLAND PARK REG MED CTR","OP-26","762","0","254","351","1693","272","259","124","120","","01/01/2014","12/31/2014"
"170182","MENORAH MEDICAL CENTER","OP-26","3095","12","2465","472","265","208","735","89","166","","01/01/2014","12/31/2014"
"170183","KANSAS SURGERY & RECOVERY CENTER","OP-26","13","0","382","1381","125","0","93","0","121","","01/01/2014","12/31/2014"
"170185","SAINT LUKE'S SOUTH HOSPITAL","OP-26","3271","0","55","171","303","93","135","48","133","","01/01/2014","12/31/2014"
"170186","KANSAS HEART HOSPITAL","OP-26","10","0","0","0","4","0","56","2","0","","01/01/2014","12/31/2014"
"170187","SALINA SURGICAL HOSPITAL","OP-26","2689","996","219","496","8","100","57","0","12","","01/01/2014","12/31/2014"
"170188","KANSAS CITY ORTHOPAEDIC INSTITUTE","OP-26","0","0","918","1548","0","0","0","0","0","","01/01/2014","12/31/2014"
"170190","MANHATTAN SURGICAL HOSPITAL LLC","OP-26","1679","430","2943","1195","16","152","19","0","4","","01/01/2014","12/31/2014"
"170191","GREAT BEND REGIONAL HOSPITAL","OP-26","649","587","1240","683","61","98","59","28","1","","01/01/2014","12/31/2014"
"170194","DOCTORS HOSPITAL LLC","OP-26","0","0","1259","152","4","0","0","0","0","","01/01/2014","12/31/2014"
"170196","KANSAS SPINE & SPECIALTY HOSPITAL, LLC","OP-26","0","0","864","121","7","101","0","0","0","","01/01/2014","12/31/2014"
"170197","KANSAS MEDICAL CENTER LLC","OP-26","640","0","5","21","21","364","299","32","36","","01/01/2014","12/31/2014"
"170198","SUMMIT SURGICAL, LLC","OP-26","21","0","0","100","0","4","0","0","0","","01/01/2014","12/31/2014"
"170199","MINIMALLY INVASIVE SURGERY HOSPITAL","OP-26","188","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"170200","VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC","OP-26","438","0","187","108","6","1","26","1","7","","01/01/2014","12/31/2014"
"170203","PREMIER SURGICAL INSTITUTE","OP-26","0","0","34","551","0","12","0","0","16","","01/01/2014","12/31/2014"
"171300","GRISELL MEMORIAL HOSPITAL DISTRICT #1","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171308","MERCY HOSPITAL COLUMBUS","OP-26","0","0","0","0","0","1","2","0","0","","01/01/2014","12/31/2014"
"171311","ROOKS COUNTY HEALTH CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171316","ANDERSON COUNTY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171317","EDWARDS COUNTY HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"171319","HOLTON COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171320","HORTON COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171321","MEADE DISTRICT HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171325","GRAHAM COUNTY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171327","ELLSWORTH COUNTY MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171328","OTTAWA COUNTY HEALTH CENTER","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"171331","KIOWA DISTRICT HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171333","CLARA BARTON HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171337","WAMEGO HEALTH CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171338","SABETHA COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171341","HIAWATHA COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171344","WILSON MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","5","01/01/2014","12/31/2014"
"171345","PAWNEE  VALLEY COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171348","NORTON COUNTY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171352","DECATUR COUNTY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171354","COMMUNITY HEALTHCARE SYSTEM INC","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171357","HILLSBORO COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171363","COMMUNITY MEMORIAL HEALTHCARE, INC.","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171371","CLAY COUNTY MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171373","ALLEN COUNTY REGIONAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171374","FREDONIA REGIONAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171376","GIRARD MEDICAL CENTER","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"171377","SMITH COUNTY MEMORIAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171378","KINGMAN COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"171380","NEOSHO MEMORIAL REGIONAL MEDICAL CENTER","OP-26","1000","255","121","48","39","146","278","15","16","","01/01/2014","12/31/2014"
"171383","WILLIAM NEWTON HOSPITAL","OP-26","1017","215","373","33","202","112","39","7","2","","01/01/2014","12/31/2014"
"171384","NEWMAN REGIONAL HEALTH","OP-26","1344","0","33","140","42","39","42","0","0","","01/01/2014","12/31/2014"
"180001","ST ELIZABETH FT THOMAS","OP-26","1303","29","10","1020","3574","116","201","26","70","","01/01/2014","12/31/2014"
"180002","WHITESBURG ARH HOSPITAL","OP-26","407","138","3","1","39","151","35","103","6","","01/01/2014","12/31/2014"
"180004","MUHLENBERG COMMUNITY HOSPITAL","OP-26","550","229","33","32","59","0","18","4","6","","01/01/2014","12/31/2014"
"180005","HIGHLANDS REGIONAL MEDICAL CENTER","OP-26","7208","948","153","527","212","653","252","541","37","","01/01/2014","12/31/2014"
"180009","KING'S DAUGHTERS' MEDICAL CENTER","OP-26","4164","1092","569","659","1256","1156","1452","473","986","","01/01/2014","12/31/2014"
"180010","SAINT JOSEPH HOSPITAL","OP-26","3948","8","1005","307","1169","461","226","102","66","","01/01/2014","12/31/2014"
"180011","SAINT JOSEPH LONDON","OP-26","1924","0","741","166","59","69","109","63","13","","01/01/2014","12/31/2014"
"180012","HARDIN MEMORIAL HOSPITAL","OP-26","8967","1989","3623","1459","497","1275","360","112","53","","01/01/2014","12/31/2014"
"180013","THE MEDICAL CENTER (BOWLING GREEN)","OP-26","6015","0","668","976","414","494","207","393","43","","01/01/2014","12/31/2014"
"180016","JEWISH HOSPITAL - SHELBYVILLE","OP-26","1273","1","1371","228","151","25","41","46","4","","01/01/2014","12/31/2014"
"180017","T J SAMSON COMMUNITY HOSPITAL","OP-26","2963","0","464","505","3032","314","511","143","32","","01/01/2014","12/31/2014"
"180018","ST CLAIRE REGIONAL MEDICAL CENTER","OP-26","2309","143","57","219","522","310","394","81","0","","01/01/2014","12/31/2014"
"180019","MEADOWVIEW REGIONAL MEDICAL CENTER","OP-26","1174","568","55","170","46","654","48","14","11","","01/01/2014","12/31/2014"
"180020","MIDDLESBORO ARH HOSPITAL","OP-26","1011","260","0","245","169","130","0","6","438","","01/01/2014","12/31/2014"
"180021","PINEVILLE COMMUNITY HOSPITAL","OP-26","168","9","2","0","9","40","3","0","0","","01/01/2014","12/31/2014"
"180024","SPRING VIEW HOSPITAL","OP-26","826","168","470","138","86","242","39","11","11","","01/01/2014","12/31/2014"
"180025","FLAGET MEMORIAL HOSPITAL","OP-26","1500","180","2268","1122","87","33","223","6","14","","01/01/2014","12/31/2014"
"180027","MURRAY-CALLOWAY COUNTY HOSPITAL","OP-26","3013","507","123","153","112","212","92","17","12","","01/01/2014","12/31/2014"
"180029","HAZARD ARH REGIONAL MEDICAL CENTER","OP-26","14","537","0","573","0","526","0","58","3059","","01/01/2014","12/31/2014"
"180035","ST ELIZABETH EDGEWOOD","OP-26","3413","2667","713","2893","540","600","315","501","331","","01/01/2014","12/31/2014"
"180036","OUR LADY OF BELLEFONTE HOSPITAL","OP-26","1838","1251","2616","703","1888","93","294","33","31","","01/01/2014","12/31/2014"
"180038","OWENSBORO HEALTH REGIONAL HOSPITAL","OP-26","2179","0","104","343","76","665","348","53","117","","01/01/2014","12/31/2014"
"180040","JEWISH HOSPITAL & ST MARY'S HEALTHCARE","OP-26","14026","908","5537","3633","1561","1076","1854","653","102","","01/01/2014","12/31/2014"
"180043","MANCHESTER MEMORIAL HOSPITAL","OP-26","875","0","0","0","8","2","20","0","0","","01/01/2014","12/31/2014"
"180044","PIKEVILLE MEDICAL CENTER","OP-26","2136","1576","299","2369","0","0","379","147","7060","","01/01/2014","12/31/2014"
"180045","ST ELIZABETH FLORENCE","OP-26","1802","0","3090","192","74","172","230","28","8","","01/01/2014","12/31/2014"
"180046","BOURBON COMMUNITY HOSPITAL","OP-26","588","85","9","36","43","249","5","6","6","","01/01/2014","12/31/2014"
"180048","EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER","OP-26","2104","718","1255","721","1543","1398","220","30","23","","01/01/2014","12/31/2014"
"180049","BAPTIST HEALTH RICHMOND","OP-26","2024","1077","69","214","50","497","118","28","20","","01/01/2014","12/31/2014"
"180050","HARLAN ARH HOSPITAL","OP-26","394","273","6","34","59","156","91","25","8","","01/01/2014","12/31/2014"
"180051","JENNIE STUART MEDICAL CENTER","OP-26","2158","1050","1084","1302","4775","249","114","1","25","","01/01/2014","12/31/2014"
"180053","FLEMING COUNTY HOSPITAL","OP-26","654","0","16","61","9","43","1","0","0","","01/01/2014","12/31/2014"
"180056","METHODIST HOSPITAL","OP-26","1586","236","373","229","105","294","106","5","10","","01/01/2014","12/31/2014"
"180064","SAINT JOSEPH MOUNT STERLING","OP-26","1953","450","34","62","52","4","31","30","10","","01/01/2014","12/31/2014"
"180066","LOGAN MEMORIAL HOSPITAL","OP-26","546","272","6","50","124","311","10","2","3","","01/01/2014","12/31/2014"
"180067","UNIVERSITY OF KENTUCKY HOSPITAL","OP-26","2655","1145","214","1270","1443","580","425","212","312","","01/01/2014","12/31/2014"
"180069","TUG VALLEY ARH REGIONAL MEDICAL CENTER","OP-26","193","107","3","22","23","70","232","17","4","","01/01/2014","12/31/2014"
"180070","TWIN LAKES REGIONAL MEDICAL CENTER","OP-26","802","0","249","156","38","39","46","37","2","","01/01/2014","12/31/2014"
"180078","PAUL B HALL REGIONAL MEDICAL CENTER","OP-26","875","368","3","8","27","470","23","3","1","","01/01/2014","12/31/2014"
"180079","HARRISON MEMORIAL HOSPITAL","OP-26","954","136","33","33","72","47","29","0","13","","01/01/2014","12/31/2014"
"180080","BAPTIST HEALTH CORBIN","OP-26","3047","52","584","217","149","265","262","113","65","","01/01/2014","12/31/2014"
"180087","TAYLOR REGIONAL HOSPITAL","OP-26","1890","470","61","43","103","287","116","49","37","","01/01/2014","12/31/2014"
"180088","NORTON HOSPITALS, INC","OP-26","20724","387","15000","7595","4912","1926","6506","665","683","","01/01/2014","12/31/2014"
"180092","CLARK REGIONAL MEDICAL CENTER","OP-26","2481","383","158","311","166","361","46","45","27","","01/01/2014","12/31/2014"
"180093","BAPTIST HEALTH MADISONVILLE","OP-26","6350","509","102","678","343","266","131","51","65","","01/01/2014","12/31/2014"
"180095","CRITTENDEN HEALTH SYSTEM","OP-26","376","25","13","25","30","0","9","0","283","","01/01/2014","12/31/2014"
"180101","GEORGETOWN COMMUNITY HOSPITAL","OP-26","1993","218","44","252","137","297","966","35","11","","01/01/2014","12/31/2014"
"180102","LOURDES HOSPITAL","OP-26","4024","0","4938","2111","6274","161","1120","51","111","","01/01/2014","12/31/2014"
"180103","BAPTIST HEALTH LEXINGTON","OP-26","538","0","724","299","347","232","470","546","162","","01/01/2014","12/31/2014"
"180104","BAPTIST HEALTH PADUCAH","OP-26","4245","39","312","455","185","518","230","132","73","","01/01/2014","12/31/2014"
"180105","MONROE COUNTY MEDICAL CENTER","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"180106","CLINTON COUNTY HOSPITAL, INC","OP-26","715","119","9","38","81","88","74","3","0","","01/01/2014","12/31/2014"
"180115","ROCKCASTLE COUNTY HOSPITAL, INC.","OP-26","523","0","0","0","0","17","15","0","0","","01/01/2014","12/31/2014"
"180116","JACKSON PURCHASE MEDICAL CENTER","OP-26","2320","220","67","255","1968","423","65","85","16","","01/01/2014","12/31/2014"
"180124","GREENVIEW REGIONAL HOSPITAL","OP-26","5461","197","389","942","123","77","116","64","70","","01/01/2014","12/31/2014"
"180127","FRANKFORT REGIONAL MEDICAL CENTER","OP-26","3991","665","201","642","2476","191","107","48","82","","01/01/2014","12/31/2014"
"180128","THREE RIVERS MEDICAL CENTER","OP-26","1541","155","9","5","58","323","8","0","4","","01/01/2014","12/31/2014"
"180130","BAPTIST HEALTH LOUISVILLE","OP-26","13495","288","5050","3655","2561","1078","758","877","491","","01/01/2014","12/31/2014"
"180132","LAKE CUMBERLAND REGIONAL HOSPITAL","OP-26","1955","0","1999","849","1159","355","236","133","62","","01/01/2014","12/31/2014"
"180138","BAPTIST HEALTH LAGRANGE","OP-26","2254","0","499","700","44","202","48","43","13","","01/01/2014","12/31/2014"
"180139","KENTUCKY RIVER MEDICAL CENTER","OP-26","238","149","158","64","24","137","2","2","0","","01/01/2014","12/31/2014"
"180141","UNIVERSITY OF LOUISVILLE HOSPITAL","OP-26","2329","78","544","317","274","260","29","214","92","","01/01/2014","12/31/2014"
